Id problem,Weights,Prices,Capacity,Best picks,Best price,Average Weights,Average Prices,Cost function,Constraint,Problem
9515,"[4, 13, 1, 3, 21]","[3, 16, 6, 15, 11]",93,"[1, 1, 1, 1, 1]",51.0,8.4,10.2,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [4, 13, 1, 3, 21], 'prices': [3, 16, 6, 15, 11], 'capacity': 93}"
9516,"[3, 28, 37, 18, 7]","[8, 11, 13, 15, 14]",82,"[1, 1, 1, 1, 1]",57.13513513515764,18.6,12.2,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [3, 28, 37, 18, 7], 'prices': [8, 11, 13, 15, 14], 'capacity': 82}"
9517,"[40, 24, 4, 9, 44]","[13, 9, 8, 3, 14]",16,"[0, 1, 1, 0, 0]",12.500000004300285,24.2,9.4,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [40, 24, 4, 9, 44], 'prices': [13, 9, 8, 3, 14], 'capacity': 16}"
9518,"[5, 46, 42, 7, 20]","[15, 19, 12, 7, 3]",63,"[1, 1, 0, 1, 0]",42.428571428508846,24.0,11.2,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [5, 46, 42, 7, 20], 'prices': [15, 19, 12, 7, 3], 'capacity': 63}"
9519,"[24, 15, 31, 14, 49]","[19, 11, 11, 13, 7]",85,"[1, 1, 1, 1, 0]",54.142857142858844,26.6,12.2,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [24, 15, 31, 14, 49], 'prices': [19, 11, 11, 13, 7], 'capacity': 85}"
9520,"[49, 20, 30, 1, 46]","[16, 2, 15, 1, 14]",86,"[1, 0, 1, 1, 0]",33.826086956429634,29.2,9.6,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [49, 20, 30, 1, 46], 'prices': [16, 2, 15, 1, 14], 'capacity': 86}"
9521,"[36, 32, 15, 28, 15]","[14, 15, 7, 16, 17]",62,"[0, 1, 0, 1, 1]",41.90624999889687,25.2,13.8,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [36, 32, 15, 28, 15], 'prices': [14, 15, 7, 16, 17], 'capacity': 62}"
9522,"[4, 8, 38, 12, 15]","[16, 19, 17, 17, 1]",54,"[1, 1, 1, 1, 0]",65.42105263143714,15.4,14.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [4, 8, 38, 12, 15], 'prices': [16, 19, 17, 17, 1], 'capacity': 54}"
9523,"[38, 45, 13, 17, 17]","[12, 15, 15, 9, 16]",84,"[0, 1, 1, 1, 1]",52.33333333497722,26.0,13.4,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [38, 45, 13, 17, 17], 'prices': [12, 15, 15, 9, 16], 'capacity': 84}"
9524,"[41, 8, 47, 17, 2]","[9, 4, 6, 4, 16]",60,"[1, 1, 0, 1, 1]",31.243902439026016,23.0,7.8,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [41, 8, 47, 17, 2], 'prices': [9, 4, 6, 4, 16], 'capacity': 60}"
9525,"[13, 3, 10, 30, 34]","[2, 2, 11, 19, 17]",76,"[0, 1, 1, 1, 1]",48.49999999990999,18.0,10.2,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [13, 3, 10, 30, 34], 'prices': [2, 2, 11, 19, 17], 'capacity': 76}"
9526,"[9, 6, 12, 20, 31]","[2, 4, 13, 17, 12]",84,"[1, 1, 1, 1, 1]",48.0,15.6,9.6,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [9, 6, 12, 20, 31], 'prices': [2, 4, 13, 17, 12], 'capacity': 84}"
9527,"[33, 13, 35, 5, 33]","[17, 3, 11, 1, 11]",49,"[1, 0, 0, 0, 0]",22.333333333419922,23.8,8.6,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [33, 13, 35, 5, 33], 'prices': [17, 3, 11, 1, 11], 'capacity': 49}"
9528,"[38, 4, 5, 12, 48]","[16, 17, 13, 3, 5]",70,"[1, 1, 1, 1, 0]",50.14583333330022,21.4,10.8,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [38, 4, 5, 12, 48], 'prices': [16, 17, 13, 3, 5], 'capacity': 70}"
9529,"[8, 19, 19, 11, 35]","[14, 16, 11, 18, 7]",61,"[1, 1, 1, 1, 0]",59.8000000000039,18.4,13.2,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [8, 19, 19, 11, 35], 'prices': [14, 16, 11, 18, 7], 'capacity': 61}"
9530,"[30, 21, 34, 9, 35]","[6, 7, 16, 3, 15]",66,"[0, 0, 1, 0, 1]",29.7142857145029,25.8,9.4,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [30, 21, 34, 9, 35], 'prices': [6, 7, 16, 3, 15], 'capacity': 66}"
9531,"[6, 48, 34, 31, 8]","[18, 7, 10, 14, 16]",44,"[1, 0, 0, 1, 1]",47.5483870966334,25.4,13.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [6, 48, 34, 31, 8], 'prices': [18, 7, 10, 14, 16], 'capacity': 44}"
9532,"[22, 33, 11, 28, 49]","[14, 10, 2, 8, 5]",36,"[1, 0, 0, 0, 0]",18.24242424240053,28.6,7.8,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [22, 33, 11, 28, 49], 'prices': [14, 10, 2, 8, 5], 'capacity': 36}"
9533,"[11, 8, 26, 47, 41]","[15, 17, 17, 14, 15]",18,"[1, 1, 0, 0, 0]",30.636363636426626,26.6,15.6,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [11, 8, 26, 47, 41], 'prices': [15, 17, 17, 14, 15], 'capacity': 18}"
9534,"[33, 18, 14, 38, 36]","[14, 1, 2, 4, 4]",42,"[1, 0, 1, 0, 0]",15.285714285716478,27.8,5.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [33, 18, 14, 38, 36], 'prices': [14, 1, 2, 4, 4], 'capacity': 42}"
9535,"[34, 11, 12, 46, 13]","[4, 7, 8, 17, 3]",72,"[0, 1, 1, 1, 0]",32.6923076923099,23.2,7.8,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [34, 11, 12, 46, 13], 'prices': [4, 7, 8, 17, 3], 'capacity': 72}"
9536,"[20, 9, 39, 2, 7]","[6, 11, 12, 14, 12]",26,"[0, 1, 0, 1, 1]",39.46153846142614,15.4,11.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [20, 9, 39, 2, 7], 'prices': [6, 11, 12, 14, 12], 'capacity': 26}"
9537,"[6, 40, 20, 35, 7]","[16, 19, 17, 18, 6]",41,"[1, 0, 1, 0, 1]",43.11428571429137,21.6,15.2,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [6, 40, 20, 35, 7], 'prices': [16, 19, 17, 18, 6], 'capacity': 41}"
9538,"[22, 29, 14, 2, 22]","[11, 12, 15, 7, 15]",46,"[0, 0, 1, 1, 1]",41.00000000001966,17.8,12.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [22, 29, 14, 2, 22], 'prices': [11, 12, 15, 7, 15], 'capacity': 46}"
9539,"[12, 45, 33, 9, 22]","[2, 10, 13, 10, 16]",78,"[0, 0, 1, 1, 1]",42.11111111112358,24.2,10.2,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [12, 45, 33, 9, 22], 'prices': [2, 10, 13, 10, 16], 'capacity': 78}"
9540,"[11, 10, 17, 22, 3]","[7, 18, 14, 1, 4]",79,"[1, 1, 1, 1, 1]",44.0,12.6,8.8,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [11, 10, 17, 22, 3], 'prices': [7, 18, 14, 1, 4], 'capacity': 79}"
9541,"[15, 19, 8, 13, 42]","[19, 2, 13, 3, 10]",68,"[1, 0, 1, 0, 1]",42.69230769231295,19.4,9.4,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [15, 19, 8, 13, 42], 'prices': [19, 2, 13, 3, 10], 'capacity': 68}"
9542,"[33, 7, 6, 28, 18]","[18, 2, 19, 14, 12]",30,"[0, 0, 1, 0, 1]",34.272727272902316,18.4,13.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [33, 7, 6, 28, 18], 'prices': [18, 2, 19, 14, 12], 'capacity': 30}"
9543,"[3, 12, 12, 44, 12]","[9, 1, 8, 9, 1]",94,"[1, 1, 1, 1, 1]",28.0,16.6,5.6,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [3, 12, 12, 44, 12], 'prices': [9, 1, 8, 9, 1], 'capacity': 94}"
9544,"[29, 6, 43, 34, 48]","[2, 13, 19, 10, 6]",65,"[0, 1, 1, 0, 0]",36.70588235294784,32.0,10.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [29, 6, 43, 34, 48], 'prices': [2, 13, 19, 10, 6], 'capacity': 65}"
9545,"[28, 34, 22, 1, 9]","[16, 6, 12, 2, 17]",33,"[1, 0, 0, 1, 1]",32.142857142688754,18.8,10.6,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [28, 34, 22, 1, 9], 'prices': [16, 6, 12, 2, 17], 'capacity': 33}"
9546,"[33, 44, 31, 23, 6]","[1, 10, 2, 3, 3]",44,"[0, 1, 0, 0, 1]",11.636363636367534,27.4,3.8,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [33, 44, 31, 23, 6], 'prices': [1, 10, 2, 3, 3], 'capacity': 44}"
9547,"[12, 41, 48, 28, 17]","[7, 4, 5, 17, 2]",70,"[1, 0, 0, 1, 1]",27.354166666637333,29.2,7.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [12, 41, 48, 28, 17], 'prices': [7, 4, 5, 17, 2], 'capacity': 70}"
9548,"[18, 2, 30, 29, 24]","[18, 3, 4, 4, 17]",40,"[1, 1, 0, 0, 1]",35.16666666670527,20.6,9.2,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [18, 2, 30, 29, 24], 'prices': [18, 3, 4, 4, 17], 'capacity': 40}"
9549,"[39, 39, 24, 6, 47]","[4, 2, 13, 18, 14]",62,"[0, 0, 1, 1, 1]",40.531914893628574,31.0,10.2,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [39, 39, 24, 6, 47], 'prices': [4, 2, 13, 18, 14], 'capacity': 62}"
9550,"[13, 38, 35, 48, 20]","[14, 6, 13, 18, 15]",19,"[1, 0, 0, 0, 0]",18.500000000526768,30.8,13.2,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [13, 38, 35, 48, 20], 'prices': [14, 6, 13, 18, 15], 'capacity': 19}"
9551,"[45, 7, 16, 39, 37]","[12, 8, 12, 11, 10]",73,"[0, 1, 1, 1, 0]",33.972972973096354,28.8,10.6,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [45, 7, 16, 39, 37], 'prices': [12, 8, 12, 11, 10], 'capacity': 73}"
9552,"[23, 4, 40, 7, 41]","[12, 4, 5, 9, 7]",80,"[1, 1, 0, 1, 1]",32.625000000001386,23.0,7.4,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [23, 4, 40, 7, 41], 'prices': [12, 4, 5, 9, 7], 'capacity': 80}"
9553,"[4, 47, 16, 36, 21]","[15, 18, 2, 15, 7]",96,"[1, 1, 0, 1, 0]",50.9999999998888,24.8,11.4,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [4, 47, 16, 36, 21], 'prices': [15, 18, 2, 15, 7], 'capacity': 96}"
9554,"[17, 25, 31, 11, 13]","[15, 8, 2, 16, 15]",80,"[1, 1, 0, 1, 1]",54.90322580641965,19.4,11.2,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [17, 25, 31, 11, 13], 'prices': [15, 8, 2, 16, 15], 'capacity': 80}"
9555,"[10, 38, 8, 1, 22]","[7, 7, 4, 7, 17]",76,"[1, 1, 1, 1, 1]",41.44736842105151,15.8,8.4,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [10, 38, 8, 1, 22], 'prices': [7, 7, 4, 7, 17], 'capacity': 76}"
9556,"[41, 7, 43, 1, 24]","[16, 9, 13, 9, 4]",71,"[1, 1, 1, 1, 0]",40.651162790734176,23.2,10.2,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [41, 7, 43, 1, 24], 'prices': [16, 9, 13, 9, 4], 'capacity': 71}"
9557,"[35, 30, 14, 49, 9]","[5, 18, 19, 16, 5]",67,"[0, 1, 1, 0, 1]",46.57142857122745,27.4,12.6,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [35, 30, 14, 49, 9], 'prices': [5, 18, 19, 16, 5], 'capacity': 67}"
9558,"[28, 12, 38, 32, 47]","[11, 14, 4, 7, 10]",92,"[1, 1, 0, 1, 0]",36.25531914868774,31.4,9.2,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [28, 12, 38, 32, 47], 'prices': [11, 14, 4, 7, 10], 'capacity': 92}"
9559,"[10, 12, 25, 29, 49]","[7, 3, 15, 2, 18]",33,"[1, 0, 1, 0, 0]",20.799999999949538,25.0,9.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [10, 12, 25, 29, 49], 'prices': [7, 3, 15, 2, 18], 'capacity': 33}"
9560,"[30, 6, 36, 3, 39]","[7, 1, 7, 2, 17]",48,"[0, 0, 0, 1, 1]",20.399999999956844,22.8,6.8,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [30, 6, 36, 3, 39], 'prices': [7, 1, 7, 2, 17], 'capacity': 48}"
9561,"[17, 38, 33, 14, 29]","[13, 12, 14, 10, 5]",79,"[1, 0, 1, 1, 0]",41.73684210527914,26.2,10.8,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [17, 38, 33, 14, 29], 'prices': [13, 12, 14, 10, 5], 'capacity': 79}"
9562,"[16, 5, 3, 27, 11]","[11, 14, 16, 15, 1]",60,"[1, 1, 1, 1, 1]",56.8181818181818,12.4,11.4,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [16, 5, 3, 27, 11], 'prices': [11, 14, 16, 15, 1], 'capacity': 60}"
9563,"[30, 38, 3, 16, 15]","[17, 3, 17, 17, 6]",98,"[1, 1, 1, 1, 1]",59.68421052631637,20.4,12.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [30, 38, 3, 16, 15], 'prices': [17, 3, 17, 17, 6], 'capacity': 98}"
9564,"[12, 3, 43, 48, 47]","[11, 6, 7, 12, 2]",26,"[1, 1, 0, 0, 0]",19.750000000018943,30.6,7.6,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [12, 3, 43, 48, 47], 'prices': [11, 6, 7, 12, 2], 'capacity': 26}"
9565,"[40, 36, 44, 33, 31]","[17, 11, 7, 9, 17]",53,"[1, 0, 0, 0, 1]",26.349999999780593,36.8,12.2,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [40, 36, 44, 33, 31], 'prices': [17, 11, 7, 9, 17], 'capacity': 53}"
9566,"[49, 39, 44, 2, 7]","[16, 15, 7, 17, 15]",81,"[1, 1, 0, 1, 1]",57.77551020395237,28.2,14.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [49, 39, 44, 2, 7], 'prices': [16, 15, 7, 17, 15], 'capacity': 81}"
9567,"[3, 48, 15, 18, 35]","[12, 5, 14, 15, 7]",50,"[1, 0, 1, 1, 0]",43.79999999994308,23.8,10.6,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [3, 48, 15, 18, 35], 'prices': [12, 5, 14, 15, 7], 'capacity': 50}"
9568,"[34, 44, 15, 3, 25]","[2, 6, 4, 4, 5]",56,"[0, 0, 1, 1, 1]",14.772727272725469,24.2,4.2,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [34, 44, 15, 3, 25], 'prices': [2, 6, 4, 4, 5], 'capacity': 56}"
9569,"[13, 3, 3, 11, 30]","[9, 16, 11, 13, 2]",79,"[1, 1, 1, 1, 1]",51.0,12.0,10.2,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [13, 3, 3, 11, 30], 'prices': [9, 16, 11, 13, 2], 'capacity': 79}"
9570,"[41, 15, 20, 20, 31]","[18, 6, 18, 6, 7]",15,"[0, 0, 1, 0, 0]",13.50000000013288,25.4,11.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [41, 15, 20, 20, 31], 'prices': [18, 6, 18, 6, 7], 'capacity': 15}"
9571,"[45, 48, 45, 9, 14]","[12, 12, 3, 4, 1]",44,"[1, 0, 0, 1, 0]",13.333333333323132,32.2,6.4,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [45, 48, 45, 9, 14], 'prices': [12, 12, 3, 4, 1], 'capacity': 44}"
9572,"[36, 40, 24, 25, 11]","[16, 17, 8, 17, 10]",73,"[1, 0, 0, 1, 1]",43.424999999206776,27.2,13.6,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [36, 40, 24, 25, 11], 'prices': [16, 17, 8, 17, 10], 'capacity': 73}"
9573,"[20, 32, 28, 17, 38]","[3, 8, 7, 15, 17]",18,"[0, 0, 0, 1, 0]",15.447368420838671,27.0,10.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [20, 32, 28, 17, 38], 'prices': [3, 8, 7, 15, 17], 'capacity': 18}"
9574,"[3, 40, 28, 27, 29]","[4, 13, 9, 4, 18]",51,"[1, 0, 0, 0, 1]",28.17499999989788,25.4,9.6,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [3, 40, 28, 27, 29], 'prices': [4, 13, 9, 4, 18], 'capacity': 51}"
9575,"[8, 3, 37, 3, 19]","[18, 8, 12, 18, 17]",24,"[1, 1, 0, 1, 1]",52.947368420847724,14.0,14.6,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [8, 3, 37, 3, 19], 'prices': [18, 8, 12, 18, 17], 'capacity': 24}"
9576,"[6, 6, 21, 49, 32]","[6, 5, 3, 12, 11]",88,"[1, 1, 0, 1, 1]",32.77551020409121,22.8,7.4,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [6, 6, 21, 49, 32], 'prices': [6, 5, 3, 12, 11], 'capacity': 88}"
9577,"[24, 26, 23, 35, 17]","[8, 3, 12, 5, 8]",30,"[0, 0, 1, 0, 0]",15.294117647070486,25.0,7.2,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [24, 26, 23, 35, 17], 'prices': [8, 3, 12, 5, 8], 'capacity': 30}"
9578,"[13, 4, 20, 40, 39]","[12, 15, 1, 2, 8]",86,"[1, 1, 1, 0, 1]",36.500000000000355,23.2,7.6,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [13, 4, 20, 40, 39], 'prices': [12, 15, 1, 2, 8], 'capacity': 86}"
9579,"[19, 1, 35, 35, 21]","[14, 10, 13, 11, 18]",75,"[1, 1, 1, 0, 1]",54.628571428287984,22.2,13.2,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [19, 1, 35, 35, 21], 'prices': [14, 10, 13, 11, 18], 'capacity': 75}"
9580,"[46, 13, 32, 42, 44]","[10, 11, 18, 9, 16]",86,"[0, 1, 1, 0, 1]",43.909090908875775,35.4,12.8,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [46, 13, 32, 42, 44], 'prices': [10, 11, 18, 9, 16], 'capacity': 86}"
9581,"[14, 39, 36, 34, 5]","[19, 16, 18, 17, 1]",78,"[1, 0, 1, 1, 0]",50.99999999961966,25.6,14.2,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [14, 39, 36, 34, 5], 'prices': [19, 16, 18, 17, 1], 'capacity': 78}"
9582,"[35, 25, 24, 17, 31]","[3, 17, 18, 12, 11]",33,"[0, 0, 1, 1, 0]",24.35294117651717,26.4,12.2,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [35, 25, 24, 17, 31], 'prices': [3, 17, 18, 12, 11], 'capacity': 33}"
9583,"[9, 6, 32, 16, 36]","[12, 2, 6, 19, 10]",72,"[1, 1, 0, 1, 1]",43.937499999909946,19.8,9.8,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [9, 6, 32, 16, 36], 'prices': [12, 2, 6, 19, 10], 'capacity': 72}"
9584,"[47, 27, 12, 5, 42]","[15, 6, 10, 16, 8]",42,"[1, 0, 1, 1, 0]",33.978723404335824,26.6,11.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [47, 27, 12, 5, 42], 'prices': [15, 6, 10, 16, 8], 'capacity': 42}"
9585,"[21, 32, 9, 43, 29]","[9, 4, 12, 15, 16]",74,"[1, 0, 1, 0, 1]",42.23255813956858,26.8,11.2,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [21, 32, 9, 43, 29], 'prices': [9, 4, 12, 15, 16], 'capacity': 74}"
9586,"[48, 31, 9, 2, 17]","[2, 18, 12, 12, 3]",38,"[0, 1, 1, 1, 0]",39.67741935486658,21.4,9.4,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [48, 31, 9, 2, 17], 'prices': [2, 18, 12, 12, 3], 'capacity': 38}"
9587,"[39, 37, 36, 30, 34]","[19, 7, 4, 4, 1]",81,"[1, 1, 0, 0, 0]",26.66666666664851,35.2,7.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [39, 37, 36, 30, 34], 'prices': [19, 7, 4, 4, 1], 'capacity': 81}"
9588,"[1, 40, 37, 8, 28]","[12, 12, 14, 7, 15]",34,"[1, 0, 0, 1, 1]",32.39285714294713,22.8,12.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [1, 40, 37, 8, 28], 'prices': [12, 12, 14, 7, 15], 'capacity': 34}"
9589,"[36, 5, 21, 39, 20]","[13, 19, 9, 13, 12]",62,"[0, 1, 1, 0, 1]",45.77777777775779,24.2,13.2,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [36, 5, 21, 39, 20], 'prices': [13, 19, 9, 13, 12], 'capacity': 62}"
9590,"[25, 39, 10, 41, 21]","[7, 9, 15, 14, 11]",26,"[0, 0, 1, 0, 1]",23.380952380906635,27.2,11.2,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [25, 39, 10, 41, 21], 'prices': [7, 9, 15, 14, 11], 'capacity': 26}"
